sentiment,text,translated
positive,Pada saat yang sama laba perusahaan meningkat sebesar 10% di H1 dan mencapai Ls 79.000.,True
neutral,"Aviation Systems Maintenance berbasis di Kansas dan menghasilkan penjualan bersih sebesar USD 2,6 juta pada tahun 2008.",True
positive,"Selain itu kami telah meningkatkan porsi daging dalam berbagai sosis dan menawarkan sejumlah rasa baru di segmen produk panggangan dan kebab shish,'' kata Paavel.",True
positive,"Laba operasional dan penjualan bersih untuk periode 12 bulan meningkat, masing-masing dari EUR10,5 juta dan EUR28,8 juta, dibandingkan dengan tahun keuangan 2004.",True
positive,"Laba operasional dan penjualan bersih untuk periode 12 bulan meningkat, masing-masing dari EUR20,8 juta dan EUR177,7 juta, dibandingkan dengan tahun keuangan 2004.",True
positive,"Laba operasional dan penjualan bersih untuk periode 12 bulan meningkat, masing-masing dari EUR21,5 juta dan EUR196,1 juta, dibandingkan dengan tahun 2005.",True
positive,"Laba operasional dan penjualan bersih untuk periode 12 bulan meningkat, masing-masing dari EUR4,7 juta dan EUR26,7 juta, dibandingkan dengan tahun 2004.",True
positive,"Laba usaha dan penjualan bersih untuk periode sembilan bulan meningkat masing-masing sebesar 26,6% dan 3,4% dibandingkan periode yang sama tahun 2006.",True
positive,"Laba operasional dan penjualan bersih untuk periode enam bulan masing-masing meningkat dari EUR13,8 juta dan EUR143,6 juta, dibandingkan dengan periode yang sama di tahun 2007.",True
positive,"Laba operasional dan penjualan bersih untuk periode enam bulan meningkat, masing-masing dari EUR0,4 juta dan EUR3,2 juta, dibandingkan dengan periode yang sama pada tahun 2005.",True
positive,"Laba operasional dan penjualan bersih untuk periode enam bulan meningkat, masing-masing dari EUR18,1 juta dan EUR127,6 juta, dibandingkan dengan periode yang sama pada tahun 2006.",True
positive,"Laba operasional dan penjualan bersih untuk periode enam bulan meningkat, masing-masing dari EUR7,5 juta dan EUR655,5 juta, dibandingkan dengan periode yang sama di tahun 2005.",True
positive,"Laba operasional dan penjualan bersih untuk periode tiga bulan meningkat, masing-masing dari EUR15,1 juta dan EUR131,5 juta, dibandingkan dengan periode yang sama di tahun 2005.",True
positive,"Laba operasional dan penjualan bersih untuk periode tiga bulan meningkat, masing-masing dari EUR16,0 juta dan EUR139 juta, dibandingkan dengan kuartal yang sama pada tahun 2006.",True
positive,"Laba operasional dan penjualan untuk periode tiga bulan meningkat, masing-masing dari EUR0,3 juta dan EUR13,1 juta, dibandingkan dengan periode yang sama pada tahun 2005.",True
positive,"Laba operasional dan omset untuk periode sembilan bulan meningkat, masing-masing dari EUR2,4 juta dan EUR43,8 juta, dibandingkan dengan periode yang sama tahun lalu.",True
positive,"Laba operasional dan omzet untuk periode enam bulan masing-masing meningkat dari EUR17,6 juta dan EUR1149,9 juta, dibandingkan dengan periode yang sama di tahun 2007.",True
positive,"Laba operasional dan omset untuk periode enam bulan meningkat, masing-masing dari EUR0,1 juta dan EUR29,0 juta, dibandingkan dengan periode yang sama tahun lalu.",True
positive,Volume kargo tumbuh sebesar 7%.,True
positive,Volume kargo meningkat sekitar 5%.,True
positive,"laba operasional yang sebanding berjumlah EUR 854 juta, naik dari EUR 730 juta pada tahun 2004.",True
positive,"Digia mengatakan penjualan bersih konsolidasi untuk Januari-Juni 2010 adalah EUR67,8 juta, naik 9,7% dibandingkan periode yang sama tahun 2009 (EUR61,9 juta).",True
positive,"Laba per saham (EPS) terdilusi naik menjadi EUR 0,29 dari EUR 0,05.",True
positive,"Laba per saham terdilusi (EPS) naik menjadi EUR 0,52 versus EUR 0,09.",True
positive,"Laba per saham terdilusi (EPS) naik menjadi EUR 1,05 dari EUR 0,64.",True
positive,"Laba per saham (EPS) terdilusi naik menjadi EUR 3,68 dari EUR 0,50.",True
positive,"EPS terdilusi naik menjadi EUR3,68 dari EUR0,50.",True
positive,"Margin EBIT naik dari 1,4% menjadi 5,1%.",True
neutral,"Catatan Editor: Grimaldi menghasilkan omzet sebesar 1,7 miliar euro ($2,182 miliar) pada tahun 2005, ANSA melaporkan pada tanggal 29 Mei 2006.",True
positive,"EPS untuk kuartal tersebut adalah EUR0,00, dibandingkan dengan EUR0,01 pada kuartal ketiga tahun 2008, mewakili penjualan bersih Grup untuk kuartal ketiga adalah EUR15,3 juta, naik sebesar 2,8% dibandingkan dengan EUR14,9 juta pada tahun 2008. kuartal ketiga tahun 2008.",True
positive,"EPS dari operasi yang dilanjutkan mencapai 0,30 euro, naik dari 0,17.",True
positive,"Rasio ekuitas adalah 60,9% dibandingkan 54,2% Pada kuartal ketiga tahun 2007, penjualan bersih Bisnis Makanan Beku mencapai EUR 11,0, naik sekitar 5% dari kuartal ketiga tahun 2006.",True
positive,"EUR928,000 pada Q1 2010 6 Mei 2010 - Perusahaan desain tekstil dan pakaian Finlandia Marimekko Oyj (HEL: MMO1V) hari ini mengatakan laba bersihnya naik menjadi EUR928,000 pada kuartal pertama tahun 2010 dari EUR13,000 pada periode yang sama tahun sebelumnya .",True
positive,"Elcoteq SE yang berbasis di Finlandia, penyedia jasa manufaktur elektronik untuk perusahaan komunikasi swasta, mengatakan pada hari Kamis bahwa pihaknya menandatangani kesepakatan pasokan manufaktur jangka panjang dengan perusahaan peralatan komunikasi Andrew Corp.",True
positive,"Pembuat peralatan makan dan tangan asal Finlandia, Fiskars Oyj Abp (HEL: FISAS) mengatakan hari ini laba bersihnya naik menjadi EUR 24,1 juta (USD 33,6 juta) pada kuartal ketiga tahun 2010 dari EUR 17,9 juta pada tahun sebelumnya.",True
positive,"Laba bersih jaringan department store Finlandia Stockmann Oyj Abp naik menjadi 39,8 juta euro ($56,8 juta) untuk sembilan bulan pertama tahun 2007 dari 37,4 juta euro ($53,4 juta) pada periode yang sama tahun 2006.",True
positive,"Pembuat peralatan pengangkat Finlandia Konecranes Oyj mengatakan pada tanggal 30 Juli 2008 bahwa laba bersihnya naik menjadi 71,2 juta euro ($111,1 juta) pada paruh pertama tahun 2008 dari 57,1 juta euro ($89,1 juta) pada periode yang sama tahun 2007.",True
positive,Pengembang solusi pesan Finlandia Tecnomen Corporation (OMX Helsinki: TEM1V) mengatakan pada hari Kamis (11 Desember) bahwa mereka telah menerima pesanan perluasan untuk solusi Pengisian Konvergen di Amerika Latin.,True
positive,"Laba bersih pemasok solusi industri logam asal Finlandia, Outotec Oyj, naik menjadi 50,4 juta euro ($72,5 juta) pada sembilan bulan pertama tahun 2007 dari 20,1 juta euro ($28,9 juta) pada periode yang sama tahun 2006.",True
positive,"Laba bersih perusahaan produk logam Finlandia Componenta Oyj naik menjadi 26,1 juta euro ($35,9 juta) pada kuartal pertama tahun 2007 dari 5,3 juta euro ($7,3 juta) pada periode yang sama tahun 2006.",True
positive,"Dealer perlengkapan kantor dan aksesoris komputer asal Finlandia, Beltton-Group Plc mengatakan laba bersihnya naik menjadi 1,3 juta euro ($1,7 juta) pada tahun 2006 dari 1,13 juta euro ($1,5 juta) pada tahun 2005.",True
positive,"Pengembang solusi perangkat lunak keamanan dan privasi Finlandia Stonesoft Oyj mengatakan pada tanggal 7 Januari 2008 bahwa penjualan awal produk StoneGate tumbuh sebesar 59 persen tahun-ke-tahun menjadi 3,6 juta euro ($5,3 juta) untuk kuartal keempat tahun 2007.",True
positive,"Perusahaan teknologi wafer silikon Finlandia Okmetic Oyj (OMX Helsinki: OKM1V) melaporkan pada hari Kamis (7 Agustus) laba operasional sebesar EUR5,3 juta untuk periode Januari-Juni 2008, naik dari EUR3,3 juta pada periode yang sama tahun 2007.",True
positive,"Pengembang perangkat lunak Finlandia Done Solutions Oyj mengatakan laba bersihnya meningkat menjadi 3,5 juta euro ($4,6 juta) pada tahun 2006 dari 2,3 juta euro ($3,0 juta) pada tahun 2005.",True
positive,Laba operasional kuartal pertama naik menjadi 41 juta euro dari 33 juta euro pada tahun sebelumnya.,True
positive,"Setelah akuisisi tersebut, Relacom akan memperkuat kehadirannya di Finlandia, melayani operator dan pasar perkantoran dengan layanan konstruksi, instalasi dan pemeliharaan jaringan seluler dan tetap.",True
positive,"Selama sembilan bulan pertama tahun 2010, laba bersih perusahaan naik menjadi EUR41 juta dari EUR30 juta pada periode yang sama tahun 2009.",True
positive,"HELSINKI (AFX) - Grup ritel dan grosir Kesko melaporkan penjualan bersih sebesar 659,4 juta euro untuk bulan Februari, meningkat sebesar 10,8 persen tahun ke tahun.",True
positive,"Namun, penjualan bersih pada tahun 2010 terlihat meningkat menjadi EUR598,3 juta dari EUR582,3 juta pada tahun 2009.",True
positive,"Namun, penjualan kembali tumbuh pada bulan April-Juni 2010, kata CEO Pekka Eloholma.",True
positive,"Ragutis, yang dikendalikan oleh pabrik bir Finlandia, melaporkan kenaikan penjualan bir sebesar 5,4 persen menjadi 10,44 juta liter dan menguasai pangsa pasar 11,09 persen.",True
positive,"Svyturys-Utenos Alus, yang dikendalikan oleh grup Nordik Baltic Beverages Holding (BBH), membukukan pertumbuhan penjualan bir sebesar 4,7 persen pada Januari-Mei menjadi 46,22 juta liter.",True
neutral,"Pada tahun 2007 , Contempus menghasilkan pendapatan sebesar NOK 69,3 ( sekitar .",True
positive,"Selain itu, Kone menandatangani kontrak pemeliharaan eskalator selama dua tahun.",True
positive,"Pada bulan Desember saja, anggota Asosiasi Pembuat Bir Lituania menjual total 20,3 juta liter bir, meningkat 1,9 persen dari penjualan 19,92 juta liter pada bulan Desember 2004.",True
positive,"Pada bulan Januari-September 2009, pendapatan bunga bersih Grup meningkat menjadi EUR 112,4 juta dari EUR 74,3 juta pada bulan Januari-September 2008.",True
positive,"Pada Q1 tahun 2010, pendapatan bunga bersih Bank of +_land meningkat dari EUR 9,1 juta menjadi EUR 9,7 juta.",True
positive,"Di Swedia, laba operasional untuk periode yang ditinjau mencapai EUR 3,4 juta, naik 30,8% dari periode yang sama tahun 2005.",True
positive,"Pada kuartal keempat tahun 2009, laba bersih Orion naik 33,8% tahun-ke-tahun menjadi EUR33 juta.",True
positive,"Pada kuartal kedua tahun 2010, laba bersih grup ini meningkat menjadi EUR 3,1 juta dari EUR 2,5 juta pada bulan April-Juni 2009.",True
positive,"Pada kuartal kedua tahun 2010, laba bersih grup naik menjadi EUR3,1 juta dari EUR2,5 juta pada bulan April-Juni 2009.",True
positive,"Pada kuartal ketiga, penjualan bersih meningkat sebesar 12% tahun-ke-tahun menjadi EUR 159,5 juta, atau sebesar 6% dengan pertumbuhan nilai tukar mata uang yang sebanding.",True
positive,"Pada kuartal ketiga, penjualan bersih meningkat sebesar 12% tahun-ke-tahun menjadi EUR159,5 juta, atau sebesar 6% pada pertumbuhan nilai tukar mata uang yang sebanding.",True
neutral,"Incap memperkirakan akan menghasilkan pendapatan sebesar 10 juta euro ($13,2 juta) dari operasinya di India pada tahun 2007.",True
positive,"Pangsa pasarnya melebar menjadi 48,51 persen dari 48,31 persen pada tahun sebelumnya.",True
neutral,"Total pendapatan tahunannya mencapai sekitar 160 juta zloty ($56,9 juta-42,3 juta euro).",True
positive,"Kesko Agro Eesti, pengecer dan pedagang grosir biji-bijian, mesin dan aksesoris pertanian dan pergudangan, memiliki penjualan bersih sebesar 81 juta euro pada tahun 2007, meningkat sepersepuluh dibandingkan tahun sebelumnya.",True
positive,"Bisnis impor dan ritel mobil Kesko, VV-Auto, mengalami pertumbuhan penjualan sebesar 17,1 persen.",True
positive,Penjualan bersih Kone naik sekitar 14 % tahun ke tahun dalam sembilan bulan pertama tahun 2008 .,True
positive,"(ADP News) – 11 Februari 2009 – Penyedia solusi perangkat lunak manajemen asal Finlandia, Ixonos Oyj (HEL: XNS1V) mengatakan hari ini laba bersihnya naik menjadi EUR 3,5 juta (USD 4,5 juta) pada tahun 2008 dari EUR 3,1 juta pada tahun 2007.",True
positive,"(ADP News) – 12 Februari 2009 – Penyedia solusi IT asal Finlandia Affecto Oyj (HEL: AFE1V) mengatakan hari ini laba bersihnya naik menjadi EUR 8,5 juta (USD 11 juta) pada tahun 2008 dari EUR 7 juta pada tahun 2007.",True
positive,"(ADP News) – 6 Februari 2009 – Perusahaan alat penangkapan ikan Finlandia Rapala VMC Corp (HEL: RAP1V) mengatakan hari ini laba bersihnya naik menjadi EUR 19,2 juta (USD 24,6 juta) pada tahun 2008 dari EUR 17,5 juta pada tahun 2007.",True
positive,"(ADP News) – 5 Nov 2008 – Pembuat produk dan solusi pengukuran elektronik asal Finlandia, Vaisala Oyj (OMX: VAIAS) hari ini mengatakan bahwa laba bersihnya meningkat menjadi EUR 18 juta (USD 23,1 juta) dalam sembilan bulan pertama tahun 2008 dari EUR 1",True
positive,"( ADP News ) - 29 Okt 2008 - Produsen peralatan pengangkat asal Finlandia Konecranes Oyj ( OMX : KCR1V ) hari ini mengatakan bahwa laba bersihnya naik menjadi EUR 116,6 juta ( USD 149,1 juta ) dalam sembilan bulan pertama tahun 2008 dari EUR 73,6 juta pada bulan sebelumnya. S",True
positive,"Metso memperkirakan penjualan bersihnya akan meningkat sekitar 10% pada tahun 2008, dengan nilai tukar yang sebanding.",True
neutral,"M-real menghasilkan omset sebesar EUR5,6 miliar pada tahun 2006 dan memiliki 15.500 karyawan.",True
positive,"Neste Oil Corp. telah menandatangani kontrak pengadaan jangka panjang dengan Honkajoki Oy dan Findest Protein Oy, keduanya dimiliki oleh produsen makanan Finlandia, untuk pasokan lemak hewani untuk produksi biodiesel di kilang Neste yang berkapasitas 200.000 b-cd Porvoo, Finlandia.",True
positive,"Pendapatan bunga bersih meningkat sebesar 4,5 % menjadi EUR 31,4 juta dari EUR 30,0 juta pada tahun 2004 .",True
positive,"Pendapatan bunga bersih adalah EUR 152,2 juta, naik dari EUR 101,0 juta pada tahun 2008.",True
positive,"Pendapatan bunga bersih adalah EUR 39,3 juta, naik dari EUR 32,7 juta.",True
positive,"Penjualan bersih Bisnis Minyak Nabati naik menjadi EUR 10,6 juta dari EUR 10,1 juta.",True
positive,"Penjualan bersih Nokia Multimedia mencapai EUR 5,7 miliar, naik 45% dari periode yang sama tahun 2005.",True
positive,"Pendapatan operasional naik menjadi EUR 696,4 juta dari EUR 600,3 juta pada tahun 2009 .",True
positive,"Laba operasional grup Kauppalehti naik menjadi EUR 1,5 juta dari EUR 1,3 juta, dan Marketplace menjadi EUR 1,3 juta dari EUR 1,0 juta pada kuartal ketiga tahun 2006.",True
positive,"Laba operasional naik dari EUR 1,94 juta menjadi EUR 2,45 juta.",True
positive,"Laba operasional naik menjadi 22,1 juta euro dari 19,9 juta euro.",True
positive,"Laba operasional naik menjadi EUR 1,6 juta dari EUR 1,1 juta pada periode yang sama tahun 2006 .",True
positive,"Laba operasional naik menjadi EUR 103,4 juta dari EUR 23,2 pada periode yang sama tahun 2006 .",True
positive,"Laba operasional naik menjadi EUR 13,5 juta dari EUR 9,7 juta pada periode yang sama tahun 2006 .",True
positive,"Laba operasional naik menjadi EUR 26,7 juta dari EUR 14,9 juta pada periode yang sama tahun 2006 .",True
positive,"Laba operasional naik menjadi EUR 27,8 juta dari EUR 17,5 juta pada tahun 2008 .",True
positive,"Laba operasional naik menjadi EUR 3,2 juta dari EUR 1,0 juta pada periode yang sama tahun 2008 .",True
positive,"Laba operasional naik menjadi EUR 4,7 juta dari EUR 3,6 juta.",True
positive,"Laba operasional naik menjadi EUR 4,7 juta dari EUR 4,6 juta.",True
positive,"Laba operasional naik menjadi EUR 9,2 juta dari EUR 6,8 juta pada periode yang sama tahun 2007 .",True
positive,"Laba operasional naik menjadi EUR2,4 juta dari EUR1,6 juta pada tahun sebelumnya.",True
positive,Laba operasional melonjak menjadi EUR21 juta dari EUR106.000.,True
positive,"Laba operasional berjumlah EUR 37,7 juta, naik sedikit dari EUR 37,2 juta pada periode yang sama tahun 2006.",True
positive,"Laba operasional berjumlah EUR 5,5 juta, naik dari EUR -0,7 juta.",True
positive,"Laba operasional sebesar EUR 11,4 juta, naik dari EUR 7,5 juta.",True
positive,"Laba operasional sebesar EUR 139,7 juta, naik 23% dari EUR 113,8 juta.",True
positive,"Penerimaan pesanan tumbuh sebesar 40 % tahun-ke-tahun dan 30 % tahun-ke-tahun, masing-masing, menjadi EUR 576 juta dan EUR 1,7 miliar untuk masing-masing periode Januari-September dan Juli-September 2010.",True
positive,Pesanan yang diterima tumbuh sebesar 55 % tahun ke tahun menjadi EUR732 juta .,True
positive,"Laba operasional Orion Pharma meningkat sebesar 42,5% dari tahun 2004.",True
positive,"Volume penumpang naik sebesar 8,4% pada periode akuntansi.",True
positive,"Pendapatan terkait penumpang naik 5,1% menjadi EUR 460,8 juta dari EUR 438,5 juta pada tahun 2009.",True
positive,"Siaran pers 9 Oktober 2009 Ruukki telah menandatangani kontrak untuk mengirimkan dan memasang struktur baja untuk jembatan di atas selat Kyronsalmi di Savonlinna, Finlandia.",True
positive,"Laba sebelum pajak naik menjadi EUR 0,6 juta dari EUR 0,4 juta pada periode yang sama tahun 2005.",True
positive,"Laba sebelum pajak naik menjadi EUR 1,019 juta dari EUR 1,007 pada periode yang sama tahun 2005.",True
positive,"Laba sebelum pajak naik menjadi EUR 17,8 juta dari EUR 14,9 juta pada tahun 2005.",True
positive,"Laba sebelum pajak berjumlah EUR 397,4 juta, naik dari EUR 164,7 juta.",True
